Distance,B
23700,0.988257
23701,0.988258
23702,0.988258
23703,0.988258
23704,0.988259
23705,0.988259
23706,0.988260
23707,0.988260
23708,0.988261
23709,0.988261
23710,0.988261
23711,0.988262
23712,0.988262
23713,0.988263
23714,0.988263
23715,0.988263
23716,0.988264
23717,0.988264
23718,0.988265
23719,0.988265
23720,0.988265
23721,0.988266
23722,0.988266
23723,0.988267
23724,0.988267
23725,0.988267
23726,0.988268
23727,0.988268
23728,0.988269
23729,0.988269
23730,0.988270
23731,0.988270
23732,0.988270
23733,0.988271
23734,0.988271
23735,0.988272
23736,0.988272
23737,0.988272
23738,0.988273
23739,0.988273
23740,0.988274
23741,0.988274
23742,0.988274
23743,0.988275
23744,0.988275
23745,0.988276
23746,0.988276
23747,0.988277
23748,0.988277
23749,0.988277
23750,0.988278
23751,0.988278
23752,0.988279
23753,0.988279
23754,0.988279
23755,0.988280
23756,0.988280
23757,0.988281
23758,0.988281
23759,0.988281
23760,0.988282
23761,0.988282
23762,0.988283
23763,0.988283
23764,0.988283
23765,0.988284
23766,0.988284
23767,0.988285
23768,0.988285
23769,0.988286
23770,0.988286
23771,0.988286
23772,0.988287
23773,0.988287
23774,0.988288
23775,0.988288
23776,0.988288
23777,0.988289
23778,0.988289
23779,0.988290
23780,0.988290
23781,0.988290
23782,0.988291
23783,0.988291
23784,0.988292
23785,0.988292
23786,0.988292
23787,0.988293
23788,0.988293
23789,0.988294
23790,0.988294
23791,0.988295
23792,0.988295
23793,0.988295
23794,0.988296
23795,0.988296
23796,0.988297
23797,0.988297
23798,0.988297
23799,0.988298
23800,0.988298
23801,0.988299
23802,0.988299
23803,0.988299
23804,0.988300
23805,0.988300
23806,0.988301
23807,0.988301
23808,0.988301
23809,0.988302
23810,0.988302
23811,0.988303
23812,0.988303
23813,0.988303
23814,0.988304
23815,0.988304
23816,0.988305
23817,0.988305
23818,0.988306
23819,0.988306
23820,0.988306
23821,0.988307
23822,0.988307
23823,0.988308
23824,0.988308
23825,0.988308
23826,0.988309
23827,0.988309
23828,0.988310
23829,0.988310
23830,0.988310
23831,0.988311
23832,0.988311
23833,0.988312
23834,0.988312
23835,0.988312
23836,0.988313
23837,0.988313
23838,0.988314
23839,0.988314
23840,0.988314
23841,0.988315
23842,0.988315
23843,0.988316
23844,0.988316
23845,0.988316
23846,0.988317
23847,0.988317
23848,0.988318
23849,0.988318
23850,0.988319
23851,0.988319
23852,0.988319
23853,0.988320
23854,0.988320
23855,0.988321
23856,0.988321
23857,0.988321
23858,0.988322
23859,0.988322
23860,0.988323
23861,0.988323
23862,0.988323
23863,0.988324
23864,0.988324
23865,0.988325
23866,0.988325
23867,0.988325
23868,0.988326
23869,0.988326
23870,0.988327
23871,0.988327
23872,0.988327
23873,0.988328
23874,0.988328
23875,0.988329
23876,0.988329
23877,0.988329
23878,0.988330
23879,0.988330
23880,0.988331
23881,0.988331
23882,0.988331
23883,0.988332
23884,0.988332
23885,0.988333
23886,0.988333
23887,0.988334
23888,0.988334
23889,0.988334
23890,0.988335
23891,0.988335
23892,0.988336
23893,0.988336
23894,0.988336
23895,0.988337
23896,0.988337
23897,0.988338
23898,0.988338
23899,0.988338
23900,0.988339
23901,0.988339
23902,0.988340
23903,0.988340
23904,0.988340
23905,0.988341
23906,0.988341
23907,0.988342
23908,0.988342
23909,0.988342
23910,0.988343
23911,0.988343
23912,0.988344
23913,0.988344
23914,0.988344
23915,0.988345
23916,0.988345
23917,0.988346
23918,0.988346
23919,0.988346
23920,0.988347
23921,0.988347
23922,0.988348
23923,0.988348
23924,0.988348
23925,0.988349
23926,0.988349
23927,0.988350
23928,0.988350
23929,0.988350
23930,0.988351
23931,0.988351
23932,0.988352
23933,0.988352
23934,0.988352
23935,0.988353
23936,0.988353
23937,0.988354
23938,0.988354
23939,0.988355
23940,0.988355
23941,0.988355
23942,0.988356
23943,0.988356
23944,0.988357
23945,0.988357
23946,0.988357
23947,0.988358
23948,0.988358
23949,0.988359
23950,0.988359
23951,0.988359
23952,0.988360
23953,0.988360
23954,0.988361
23955,0.988361
23956,0.988361
23957,0.988362
23958,0.988362
23959,0.988363
23960,0.988363
23961,0.988363
23962,0.988364
23963,0.988364
23964,0.988365
23965,0.988365
23966,0.988365
23967,0.988366
23968,0.988366
23969,0.988367
23970,0.988367
23971,0.988367
23972,0.988368
23973,0.988368
23974,0.988369
23975,0.988369
23976,0.988369
23977,0.988370
23978,0.988370
23979,0.988371
23980,0.988371
23981,0.988371
23982,0.988372
23983,0.988372
23984,0.988373
23985,0.988373
23986,0.988373
23987,0.988374
23988,0.988374
23989,0.988375
23990,0.988375
23991,0.988375
23992,0.988376
23993,0.988376
23994,0.988377
23995,0.988377
23996,0.988377
23997,0.988378
23998,0.988378
23999,0.988379
24000,0.988379
24001,0.988379
24002,0.988380
24003,0.988380
24004,0.988381
24005,0.988381
24006,0.988381
24007,0.988382
24008,0.988382
24009,0.988383
24010,0.988383
24011,0.988383
24012,0.988384
24013,0.988384
24014,0.988385
24015,0.988385
24016,0.988385
24017,0.988386
24018,0.988386
24019,0.988387
24020,0.988387
24021,0.988387
24022,0.988388
24023,0.988388
24024,0.988389
24025,0.988389
24026,0.988389
24027,0.988390
24028,0.988390
24029,0.988391
24030,0.988391
24031,0.988391
24032,0.988392
24033,0.988392
24034,0.988393
24035,0.988393
24036,0.988393
24037,0.988394
24038,0.988394
24039,0.988395
24040,0.988395
24041,0.988395
24042,0.988396
24043,0.988396
24044,0.988397
24045,0.988397
24046,0.988397
24047,0.988398
24048,0.988398
24049,0.988399
24050,0.988399
24051,0.988399
24052,0.988400
24053,0.988400
24054,0.988401
24055,0.988401
24056,0.988401
24057,0.988402
24058,0.988402
24059,0.988403
24060,0.988403
24061,0.988403
24062,0.988404
24063,0.988404
24064,0.988405
24065,0.988405
24066,0.988405
24067,0.988406
24068,0.988406
24069,0.988407
24070,0.988407
24071,0.988407
24072,0.988408
24073,0.988408
24074,0.988409
24075,0.988409
24076,0.988409
24077,0.988410
24078,0.988410
24079,0.988411
24080,0.988411
24081,0.988411
24082,0.988412
24083,0.988412
24084,0.988413
24085,0.988413
24086,0.988413
24087,0.988414
24088,0.988414
24089,0.988415
24090,0.988415
24091,0.988415
24092,0.988416
24093,0.988416
24094,0.988417
24095,0.988417
24096,0.988417
24097,0.988418
24098,0.988418
24099,0.988419
24100,0.988419
24101,0.988419
24102,0.988420
24103,0.988420
24104,0.988421
24105,0.988421
24106,0.988421
24107,0.988422
24108,0.988422
24109,0.988423
24110,0.988423
24111,0.988423
24112,0.988424
24113,0.988424
24114,0.988424
24115,0.988425
24116,0.988425
24117,0.988426
24118,0.988426
24119,0.988426
24120,0.988427
24121,0.988427
24122,0.988428
24123,0.988428
24124,0.988428
24125,0.988429
24126,0.988429
24127,0.988430
24128,0.988430
24129,0.988430
24130,0.988431
24131,0.988431
24132,0.988432
24133,0.988432
24134,0.988432
24135,0.988433
24136,0.988433
24137,0.988434
24138,0.988434
24139,0.988434
24140,0.988435
24141,0.988435
24142,0.988436
24143,0.988436
24144,0.988436
24145,0.988437
24146,0.988437
24147,0.988438
24148,0.988438
24149,0.988438
24150,0.988439
24151,0.988439
24152,0.988440
24153,0.988440
24154,0.988440
24155,0.988441
24156,0.988441
24157,0.988442
24158,0.988442
24159,0.988442
24160,0.988443
24161,0.988443
24162,0.988444
24163,0.988444
24164,0.988444
24165,0.988445
24166,0.988445
24167,0.988445
24168,0.988446
24169,0.988446
24170,0.988447
24171,0.988447
24172,0.988447
24173,0.988448
24174,0.988448
24175,0.988449
24176,0.988449
24177,0.988449
24178,0.988450
24179,0.988450
24180,0.988451
24181,0.988451
24182,0.988451
24183,0.988452
24184,0.988452
24185,0.988453
24186,0.988453
24187,0.988453
24188,0.988454
24189,0.988454
24190,0.988455
24191,0.988455
24192,0.988455
24193,0.988456
24194,0.988456
24195,0.988457
24196,0.988457
24197,0.988457
24198,0.988458
24199,0.988458
24200,0.988459
24201,0.988459
24202,0.988459
24203,0.988460
24204,0.988460
24205,0.988460
24206,0.988461
24207,0.988461
24208,0.988462
24209,0.988462
24210,0.988462
24211,0.988463
24212,0.988463
24213,0.988464
24214,0.988464
24215,0.988464
24216,0.988465
24217,0.988465
24218,0.988466
24219,0.988466
24220,0.988466
24221,0.988467
24222,0.988467
24223,0.988468
24224,0.988468
24225,0.988468
24226,0.988469
24227,0.988469
24228,0.988470
24229,0.988470
24230,0.988470
24231,0.988471
24232,0.988471
24233,0.988471
24234,0.988472
24235,0.988472
24236,0.988473
24237,0.988473
24238,0.988473
24239,0.988474
24240,0.988474
24241,0.988475
24242,0.988475
24243,0.988475
24244,0.988476
24245,0.988476
24246,0.988477
24247,0.988477
24248,0.988477
24249,0.988478
24250,0.988478
24251,0.988479
24252,0.988479
24253,0.988479
24254,0.988480
24255,0.988480
24256,0.988481
24257,0.988481
24258,0.988481
24259,0.988482
24260,0.988482
24261,0.988482
24262,0.988483
24263,0.988483
24264,0.988484
24265,0.988484
24266,0.988484
24267,0.988485
24268,0.988485
24269,0.988486
24270,0.988486
24271,0.988486
24272,0.988487
24273,0.988487
24274,0.988488
24275,0.988488
24276,0.988488
24277,0.988489
24278,0.988489
24279,0.988490
24280,0.988490
24281,0.988490
24282,0.988491
24283,0.988491
24284,0.988491
24285,0.988492
24286,0.988492
24287,0.988493
24288,0.988493
24289,0.988493
24290,0.988494
24291,0.988494
24292,0.988495
24293,0.988495
24294,0.988495
24295,0.988496
24296,0.988496
24297,0.988497
24298,0.988497
24299,0.988497
24300,0.988498
24301,0.988498
24302,0.988499
24303,0.988499
24304,0.988499
24305,0.988500
24306,0.988500
24307,0.988500
24308,0.988501
24309,0.988501
24310,0.988502
24311,0.988502
24312,0.988502
24313,0.988503
24314,0.988503
24315,0.988504
24316,0.988504
24317,0.988504
24318,0.988505
24319,0.988505
24320,0.988506
24321,0.988506
24322,0.988506
24323,0.988507
24324,0.988507
24325,0.988507
24326,0.988508
24327,0.988508
24328,0.988509
24329,0.988509
24330,0.988509
24331,0.988510
24332,0.988510
24333,0.988511
24334,0.988511
24335,0.988511
24336,0.988512
24337,0.988512
24338,0.988513
24339,0.988513
24340,0.988513
24341,0.988514
24342,0.988514
24343,0.988515
24344,0.988515
24345,0.988515
24346,0.988516
24347,0.988516
24348,0.988516
24349,0.988517
24350,0.988517
24351,0.988518
24352,0.988518
24353,0.988518
24354,0.988519
24355,0.988519
24356,0.988520
24357,0.988520
24358,0.988520
24359,0.988521
24360,0.988521
24361,0.988522
24362,0.988522
24363,0.988522
24364,0.988523
24365,0.988523
24366,0.988523
24367,0.988524
24368,0.988524
24369,0.988525
24370,0.988525
24371,0.988525
24372,0.988526
24373,0.988526
24374,0.988527
24375,0.988527
24376,0.988527
24377,0.988528
24378,0.988528
24379,0.988529
24380,0.988529
24381,0.988529
24382,0.988530
24383,0.988530
24384,0.988530
24385,0.988531
24386,0.988531
24387,0.988532
24388,0.988532
24389,0.988532
24390,0.988533
24391,0.988533
24392,0.988534
24393,0.988534
24394,0.988534
24395,0.988535
24396,0.988535
24397,0.988535
24398,0.988536
24399,0.988536
24400,0.988537
24401,0.988537
24402,0.988537
24403,0.988538
24404,0.988538
24405,0.988539
24406,0.988539
24407,0.988539
24408,0.988540
24409,0.988540
24410,0.988541
24411,0.988541
24412,0.988541
24413,0.988542
24414,0.988542
24415,0.988542
24416,0.988543
24417,0.988543
24418,0.988544
24419,0.988544
24420,0.988544
24421,0.988545
24422,0.988545
24423,0.988546
24424,0.988546
24425,0.988546
24426,0.988547
24427,0.988547
24428,0.988547
24429,0.988548
24430,0.988548
24431,0.988549
24432,0.988549
24433,0.988549
24434,0.988550
24435,0.988550
24436,0.988551
24437,0.988551
24438,0.988551
24439,0.988552
24440,0.988552
24441,0.988553
24442,0.988553
24443,0.988553
24444,0.988554
24445,0.988554
24446,0.988554
24447,0.988555
24448,0.988555
24449,0.988556
24450,0.988556
24451,0.988556
24452,0.988557
24453,0.988557
24454,0.988558
24455,0.988558
24456,0.988558
24457,0.988559
24458,0.988559
24459,0.988559
24460,0.988560
24461,0.988560
24462,0.988561
24463,0.988561
24464,0.988561
24465,0.988562
24466,0.988562
24467,0.988563
24468,0.988563
24469,0.988563
24470,0.988564
24471,0.988564
24472,0.988564
24473,0.988565
24474,0.988565
24475,0.988566
24476,0.988566
24477,0.988566
24478,0.988567
24479,0.988567
24480,0.988568
24481,0.988568
24482,0.988568
24483,0.988569
24484,0.988569
24485,0.988569
24486,0.988570
24487,0.988570
24488,0.988571
24489,0.988571
24490,0.988571
24491,0.988572
24492,0.988572
24493,0.988573
24494,0.988573
24495,0.988573
24496,0.988574
24497,0.988574
24498,0.988574
24499,0.988575
24500,0.988575
24501,0.988576
24502,0.988576
24503,0.988576
24504,0.988577
24505,0.988577
24506,0.988578
24507,0.988578
24508,0.988578
24509,0.988579
24510,0.988579
24511,0.988579
24512,0.988580
24513,0.988580
24514,0.988581
24515,0.988581
24516,0.988581
24517,0.988582
24518,0.988582
24519,0.988583
24520,0.988583
24521,0.988583
24522,0.988584
24523,0.988584
24524,0.988584
24525,0.988585
24526,0.988585
24527,0.988586
24528,0.988586
24529,0.988586
24530,0.988587
24531,0.988587
24532,0.988588
24533,0.988588
24534,0.988588
24535,0.988589
24536,0.988589
24537,0.988589
24538,0.988590
24539,0.988590
24540,0.988591
24541,0.988591
24542,0.988591
24543,0.988592
24544,0.988592
24545,0.988592
24546,0.988593
24547,0.988593
24548,0.988594
24549,0.988594
24550,0.988594
24551,0.988595
24552,0.988595
24553,0.988596
24554,0.988596
24555,0.988596
24556,0.988597
24557,0.988597
24558,0.988597
24559,0.988598
24560,0.988598
24561,0.988599
24562,0.988599
24563,0.988599
24564,0.988600
24565,0.988600
24566,0.988601
24567,0.988601
24568,0.988601
24569,0.988602
24570,0.988602
24571,0.988602
24572,0.988603
24573,0.988603
24574,0.988604
24575,0.988604
24576,0.988604
24577,0.988605
24578,0.988605
24579,0.988605
24580,0.988606
24581,0.988606
24582,0.988607
24583,0.988607
24584,0.988607
24585,0.988608
24586,0.988608
24587,0.988609
24588,0.988609
24589,0.988609
24590,0.988610
24591,0.988610
24592,0.988610
24593,0.988611
24594,0.988611
24595,0.988612
24596,0.988612
24597,0.988612
24598,0.988613
24599,0.988613
24600,0.988613
24601,0.988614
24602,0.988614
24603,0.988615
24604,0.988615
24605,0.988615
24606,0.988616
24607,0.988616
24608,0.988617
24609,0.988617
24610,0.988617
24611,0.988618
24612,0.988618
24613,0.988618
24614,0.988619
24615,0.988619
24616,0.988620
24617,0.988620
24618,0.988620
24619,0.988621
24620,0.988621
24621,0.988621
24622,0.988622
24623,0.988622
24624,0.988623
24625,0.988623
24626,0.988623
24627,0.988624
24628,0.988624
24629,0.988625
24630,0.988625
24631,0.988625
24632,0.988626
24633,0.988626
24634,0.988626
24635,0.988627
24636,0.988627
24637,0.988628
24638,0.988628
24639,0.988628
24640,0.988629
24641,0.988629
24642,0.988629
24643,0.988630
24644,0.988630
24645,0.988631
24646,0.988631
24647,0.988631
24648,0.988632
24649,0.988632
24650,0.988633
24651,0.988633
24652,0.988633
24653,0.988634
24654,0.988634
24655,0.988634
24656,0.988635
24657,0.988635
24658,0.988636
24659,0.988636
24660,0.988636
24661,0.988637
24662,0.988637
24663,0.988637
24664,0.988638
24665,0.988638
24666,0.988639
24667,0.988639
24668,0.988639
24669,0.988640
24670,0.988640
24671,0.988640
24672,0.988641
24673,0.988641
24674,0.988642
24675,0.988642
24676,0.988642
24677,0.988643
24678,0.988643
24679,0.988643
24680,0.988644
24681,0.988644
24682,0.988645
24683,0.988645
24684,0.988645
24685,0.988646
24686,0.988646
24687,0.988647
24688,0.988647
24689,0.988647
24690,0.988648
24691,0.988648
24692,0.988648
24693,0.988649
24694,0.988649
24695,0.988650
24696,0.988650
24697,0.988650
24698,0.988651
24699,0.988651
24700,0.988651
24701,0.988652
24702,0.988652
24703,0.988653
24704,0.988653
24705,0.988653
24706,0.988654
24707,0.988654
24708,0.988654
24709,0.988655
24710,0.988655
24711,0.988656
24712,0.988656
24713,0.988656
24714,0.988657
24715,0.988657
24716,0.988657
24717,0.988658
24718,0.988658
24719,0.988659
24720,0.988659
24721,0.988659
24722,0.988660
24723,0.988660
24724,0.988660
24725,0.988661
24726,0.988661
24727,0.988662
24728,0.988662
24729,0.988662
24730,0.988663
24731,0.988663
24732,0.988664
24733,0.988664
24734,0.988664
24735,0.988665
24736,0.988665
24737,0.988665
24738,0.988666
24739,0.988666
24740,0.988667
24741,0.988667
24742,0.988667
24743,0.988668
24744,0.988668
24745,0.988668
24746,0.988669
24747,0.988669
24748,0.988670
24749,0.988670
24750,0.988670
24751,0.988671
24752,0.988671
24753,0.988671
24754,0.988672
24755,0.988672
24756,0.988673
24757,0.988673
24758,0.988673
24759,0.988674
24760,0.988674
24761,0.988674
24762,0.988675
24763,0.988675
24764,0.988676
24765,0.988676
24766,0.988676
24767,0.988677
24768,0.988677
24769,0.988677
24770,0.988678
24771,0.988678
24772,0.988679
24773,0.988679
24774,0.988679
24775,0.988680
24776,0.988680
24777,0.988680
24778,0.988681
24779,0.988681
24780,0.988682
24781,0.988682
24782,0.988682
24783,0.988683
24784,0.988683
24785,0.988683
24786,0.988684
24787,0.988684
24788,0.988685
24789,0.988685
24790,0.988685
24791,0.988686
24792,0.988686
24793,0.988686
24794,0.988687
24795,0.988687
24796,0.988688
24797,0.988688
24798,0.988688
24799,0.988689
24800,0.988689
24801,0.988689
24802,0.988690
24803,0.988690
24804,0.988691
24805,0.988691
24806,0.988691
24807,0.988692
24808,0.988692
24809,0.988692
24810,0.988693
24811,0.988693
24812,0.988694
24813,0.988694
24814,0.988694
24815,0.988695
24816,0.988695
24817,0.988695
24818,0.988696
24819,0.988696
24820,0.988697
24821,0.988697
24822,0.988697
24823,0.988698
24824,0.988698
24825,0.988698
24826,0.988699
24827,0.988699
24828,0.988700
24829,0.988700
24830,0.988700
24831,0.988701
24832,0.988701
24833,0.988701
24834,0.988702
24835,0.988702
24836,0.988703
24837,0.988703
24838,0.988703
24839,0.988704
24840,0.988704
24841,0.988704
24842,0.988705
24843,0.988705
24844,0.988706
24845,0.988706
24846,0.988706
24847,0.988707
24848,0.988707
24849,0.988707
24850,0.988708
24851,0.988708
24852,0.988709
24853,0.988709
24854,0.988709
24855,0.988710
24856,0.988710
24857,0.988710
24858,0.988711
24859,0.988711
24860,0.988711
24861,0.988712
24862,0.988712
24863,0.988713
24864,0.988713
24865,0.988713
24866,0.988714
24867,0.988714
24868,0.988714
24869,0.988715
24870,0.988715
24871,0.988716
24872,0.988716
24873,0.988716
24874,0.988717
24875,0.988717
24876,0.988717
24877,0.988718
24878,0.988718
24879,0.988719
24880,0.988719
24881,0.988719
24882,0.988720
24883,0.988720
24884,0.988720
24885,0.988721
24886,0.988721
24887,0.988722
24888,0.988722
24889,0.988722
24890,0.988723
24891,0.988723
24892,0.988723
24893,0.988724
24894,0.988724
24895,0.988725
24896,0.988725
24897,0.988725
24898,0.988726
24899,0.988726
24900,0.988726
24901,0.988727
24902,0.988727
24903,0.988728
24904,0.988728
24905,0.988728
24906,0.988729
24907,0.988729
24908,0.988729
24909,0.988730
24910,0.988730
24911,0.988730
24912,0.988731
24913,0.988731
24914,0.988732
24915,0.988732
24916,0.988732
24917,0.988733
24918,0.988733
24919,0.988733
24920,0.988734
24921,0.988734
24922,0.988735
24923,0.988735
24924,0.988735
24925,0.988736
24926,0.988736
24927,0.988736
24928,0.988737
24929,0.988737
24930,0.988738
24931,0.988738
24932,0.988738
24933,0.988739
24934,0.988739
24935,0.988739
24936,0.988740
24937,0.988740
24938,0.988740
24939,0.988741
24940,0.988741
24941,0.988742
24942,0.988742
24943,0.988742
24944,0.988743
24945,0.988743
24946,0.988743
24947,0.988744
24948,0.988744
24949,0.988745
24950,0.988745
24951,0.988745
24952,0.988746
24953,0.988746
24954,0.988746
24955,0.988747
24956,0.988747
24957,0.988748
24958,0.988748
24959,0.988748
24960,0.988749
24961,0.988749
24962,0.988749
24963,0.988750
24964,0.988750
24965,0.988750
24966,0.988751
24967,0.988751
24968,0.988752
24969,0.988752
24970,0.988752
24971,0.988753
24972,0.988753
24973,0.988753
24974,0.988754
24975,0.988754
24976,0.988755
24977,0.988755
24978,0.988755
24979,0.988756
24980,0.988756
24981,0.988756
24982,0.988757
24983,0.988757
24984,0.988758
24985,0.988758
24986,0.988758
24987,0.988759
24988,0.988759
24989,0.988759
24990,0.988760
24991,0.988760
24992,0.988760
24993,0.988761
24994,0.988761
24995,0.988762
24996,0.988762
24997,0.988762
24998,0.988763
24999,0.988763
25000,0.988763
25001,0.988764
25002,0.988764
25003,0.988765
25004,0.988765
25005,0.988765
25006,0.988766
25007,0.988766
25008,0.988766
25009,0.988767
25010,0.988767
25011,0.988767
25012,0.988768
25013,0.988768
25014,0.988769
25015,0.988769
25016,0.988769
25017,0.988770
25018,0.988770
25019,0.988770
25020,0.988771
25021,0.988771
25022,0.988772
25023,0.988772
25024,0.988772
25025,0.988773
25026,0.988773
25027,0.988773
25028,0.988774
25029,0.988774
25030,0.988774
25031,0.988775
25032,0.988775
25033,0.988776
25034,0.988776
25035,0.988776
25036,0.988777
25037,0.988777
25038,0.988777
25039,0.988778
25040,0.988778
25041,0.988778
25042,0.988779
25043,0.988779
25044,0.988780
25045,0.988780
25046,0.988780
25047,0.988781
25048,0.988781
25049,0.988781
25050,0.988782
25051,0.988782
25052,0.988783
25053,0.988783
25054,0.988783
25055,0.988784
25056,0.988784
25057,0.988784
25058,0.988785
25059,0.988785
25060,0.988785
25061,0.988786
25062,0.988786
25063,0.988787
25064,0.988787
25065,0.988787
25066,0.988788
25067,0.988788
25068,0.988788
25069,0.988789
25070,0.988789
25071,0.988790
25072,0.988790
25073,0.988790
25074,0.988791
25075,0.988791
25076,0.988791
25077,0.988792
25078,0.988792
25079,0.988792
25080,0.988793
25081,0.988793
25082,0.988794
25083,0.988794
25084,0.988794
25085,0.988795
25086,0.988795
25087,0.988795
25088,0.988796
25089,0.988796
25090,0.988796
25091,0.988797
25092,0.988797
25093,0.988798
25094,0.988798
25095,0.988798
25096,0.988799
25097,0.988799
25098,0.988799
25099,0.988800
25100,0.988800
25101,0.988800
25102,0.988801
25103,0.988801
25104,0.988802
25105,0.988802
25106,0.988802
25107,0.988803
25108,0.988803
25109,0.988803
25110,0.988804
25111,0.988804
25112,0.988805
25113,0.988805
25114,0.988805
25115,0.988806
25116,0.988806
25117,0.988806
25118,0.988807
25119,0.988807
25120,0.988807
25121,0.988808
25122,0.988808
25123,0.988809
25124,0.988809
25125,0.988809
25126,0.988810
25127,0.988810
25128,0.988810
25129,0.988811
25130,0.988811
25131,0.988811
25132,0.988812
25133,0.988812
25134,0.988813
25135,0.988813
25136,0.988813
25137,0.988814
25138,0.988814
25139,0.988814
25140,0.988815
25141,0.988815
25142,0.988815
25143,0.988816
25144,0.988816
25145,0.988817
25146,0.988817
25147,0.988817
25148,0.988818
25149,0.988818
25150,0.988818
25151,0.988819
25152,0.988819
25153,0.988819
25154,0.988820
25155,0.988820
25156,0.988821
25157,0.988821
25158,0.988821
25159,0.988822
25160,0.988822
25161,0.988822
25162,0.988823
25163,0.988823
25164,0.988823
25165,0.988824
25166,0.988824
25167,0.988825
25168,0.988825
25169,0.988825
25170,0.988826
25171,0.988826
25172,0.988826
25173,0.988827
25174,0.988827
25175,0.988827
25176,0.988828
25177,0.988828
25178,0.988829
25179,0.988829
25180,0.988829
25181,0.988830
25182,0.988830
25183,0.988830
25184,0.988831
25185,0.988831
25186,0.988831
25187,0.988832
25188,0.988832
25189,0.988833
25190,0.988833
25191,0.988833
25192,0.988834
25193,0.988834
25194,0.988834
25195,0.988835
25196,0.988835
25197,0.988835
25198,0.988836
25199,0.988836
25200,0.988837
25201,0.988837
25202,0.988837
25203,0.988838
25204,0.988838
25205,0.988838
25206,0.988839
25207,0.988839
25208,0.988839
25209,0.988840
25210,0.988840
25211,0.988841
25212,0.988841
25213,0.988841
25214,0.988842
25215,0.988842
25216,0.988842
25217,0.988843
25218,0.988843
25219,0.988843
25220,0.988844
25221,0.988844
25222,0.988845
25223,0.988845
25224,0.988845
25225,0.988846
25226,0.988846
25227,0.988846
25228,0.988847
25229,0.988847
25230,0.988847
25231,0.988848
25232,0.988848
25233,0.988848
25234,0.988849
25235,0.988849
25236,0.988850
25237,0.988850
25238,0.988850
25239,0.988851
25240,0.988851
25241,0.988851
25242,0.988852
25243,0.988852
25244,0.988852
25245,0.988853
25246,0.988853
25247,0.988854
25248,0.988854
25249,0.988854
25250,0.988855
25251,0.988855
25252,0.988855
25253,0.988856
25254,0.988856
25255,0.988856
25256,0.988857
25257,0.988857
25258,0.988858
25259,0.988858
25260,0.988858
25261,0.988859
25262,0.988859
25263,0.988859
25264,0.988860
25265,0.988860
25266,0.988860
25267,0.988861
25268,0.988861
25269,0.988861
25270,0.988862
25271,0.988862
25272,0.988863
25273,0.988863
25274,0.988863
25275,0.988864
25276,0.988864
25277,0.988864
25278,0.988865
25279,0.988865
25280,0.988865
25281,0.988866
25282,0.988866
25283,0.988867
25284,0.988867
25285,0.988867
25286,0.988868
25287,0.988868
25288,0.988868
25289,0.988869
25290,0.988869
25291,0.988869
25292,0.988870
25293,0.988870
25294,0.988870
25295,0.988871
25296,0.988871
25297,0.988872
25298,0.988872
25299,0.988872
25300,0.988873
25301,0.988873
25302,0.988873
25303,0.988874
25304,0.988874
25305,0.988874
25306,0.988875
25307,0.988875
25308,0.988876
25309,0.988876
25310,0.988876
25311,0.988877
25312,0.988877
25313,0.988877
25314,0.988878
25315,0.988878
25316,0.988878
25317,0.988879
25318,0.988879
25319,0.988879
25320,0.988880
25321,0.988880
25322,0.988881
25323,0.988881
25324,0.988881
25325,0.988882
25326,0.988882
25327,0.988882
25328,0.988883
25329,0.988883
25330,0.988883
25331,0.988884
25332,0.988884
25333,0.988885
25334,0.988885
25335,0.988885
25336,0.988886
25337,0.988886
25338,0.988886
25339,0.988887
25340,0.988887
25341,0.988887
25342,0.988888
25343,0.988888
25344,0.988888
25345,0.988889
25346,0.988889
25347,0.988890
25348,0.988890
25349,0.988890
25350,0.988891
25351,0.988891
25352,0.988891
25353,0.988892
25354,0.988892
25355,0.988892
25356,0.988893
25357,0.988893
25358,0.988893
25359,0.988894
25360,0.988894
25361,0.988895
25362,0.988895
25363,0.988895
25364,0.988896
25365,0.988896
25366,0.988896
25367,0.988897
25368,0.988897
25369,0.988897
25370,0.988898
25371,0.988898
25372,0.988898
25373,0.988899
25374,0.988899
25375,0.988900
25376,0.988900
25377,0.988900
25378,0.988901
25379,0.988901
25380,0.988901
25381,0.988902
25382,0.988902
25383,0.988902
25384,0.988903
25385,0.988903
25386,0.988903
25387,0.988904
25388,0.988904
25389,0.988905
25390,0.988905
25391,0.988905
25392,0.988906
25393,0.988906
25394,0.988906
25395,0.988907
25396,0.988907
25397,0.988907
25398,0.988908
25399,0.988908
25400,0.988908
25401,0.988909
25402,0.988909
25403,0.988910
25404,0.988910
25405,0.988910
25406,0.988911
25407,0.988911
25408,0.988911
25409,0.988912
25410,0.988912
25411,0.988912
25412,0.988913
25413,0.988913
25414,0.988913
25415,0.988914
25416,0.988914
25417,0.988915
25418,0.988915
25419,0.988915
25420,0.988916
25421,0.988916
25422,0.988916
25423,0.988917
25424,0.988917
25425,0.988917
25426,0.988918
25427,0.988918
25428,0.988918
25429,0.988919
25430,0.988919
25431,0.988920
25432,0.988920
25433,0.988920
25434,0.988921
25435,0.988921
25436,0.988921
25437,0.988922
25438,0.988922
25439,0.988922
25440,0.988923
25441,0.988923
25442,0.988923
25443,0.988924
25444,0.988924
25445,0.988925
25446,0.988925
25447,0.988925
25448,0.988926
