= Calculating relative diversity (B) for all neutral sites across the genome. = = =
Using recombination (crossover) map from ../bin/200kb.map
Plot saved to genome_plot.png
= B value calculated in 9.37 seconds. = = =
         7150684 function calls (7025948 primitive calls) in 9.813 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2994    0.002    0.000    0.008    0.000 transforms.py:317(ymax)
        1    0.000    0.000    0.008    0.008 secrets.py:1(<module>)
      215    0.000    0.000    0.008    0.000 sre_compile.py:622(_code)
     5766    0.002    0.000    0.008    0.000 cm.py:89(__getitem__)
    44771    0.006    0.000    0.008    0.000 core.py:1362(getmask)
     2831    0.003    0.000    0.008    0.000 patches.py:738(_convert_units)
     2139    0.002    0.000    0.008    0.000 copy.py:66(copy)
     3014    0.005    0.000    0.008    0.000 transforms.py:1975(rotate)
     1003    0.001    0.000    0.008    0.000 __init__.py:711(__setitem__)
     6273    0.002    0.000    0.007    0.000 contextlib.py:279(helper)
    17060    0.003    0.000    0.007    0.000 transforms.py:1355(_iter_break_from_left_to_right)
      437    0.000    0.000    0.007    0.000 artist.py:1536(number_of_parameters)
        1    0.000    0.000    0.007    0.007 lines.py:1(<module>)
       13    0.000    0.000    0.007    0.001 spines.py:142(get_window_extent)
     5658    0.003    0.000    0.007    0.000 transforms.py:2030(translate)
        1    0.000    0.000    0.007    0.007 multiarray.py:1(<module>)
     8555    0.003    0.000    0.007    0.000 lines.py:75(_scale_dashes)
     2844    0.002    0.000    0.007    0.000 artist.py:1112(set_zorder)
     5621    0.002    0.000    0.007    0.000 artist.py:1093(set_label)
        1    0.000    0.000    0.007    0.007 utils.py:1(<module>)
        1    0.000    0.000    0.007    0.007 font_manager.py:1(<module>)
        3    0.000    0.000    0.007    0.002 axis.py:2358(_update_label_position)
    96319    0.007    0.000    0.007    0.000 {function RcParams.__getitem__ at 0x118c61fc0}
        1    0.007    0.007    0.007    0.007 {built-in method set_icon}
        1    0.000    0.000    0.007    0.007 overrides.py:1(<module>)
    33876    0.005    0.000    0.007    0.000 transforms.py:198(<lambda>)
     8461    0.004    0.000    0.007    0.000 _base.py:562(<dictcomp>)
    52523    0.007    0.000    0.007    0.000 {built-in method builtins.iter}
       19    0.000    0.000    0.007    0.000 backend_agg.py:187(draw_text)
        1    0.000    0.000    0.007    0.007 genomeBcalc.py:51(<listcomp>)
    11192    0.003    0.000    0.007    0.000 cbook.py:501(is_scalar_or_string)
   101216    0.007    0.000    0.007    0.000 {method 'append' of 'list' objects}
      200    0.000    0.000    0.007    0.000 thread.py:161(submit)
    24401    0.004    0.000    0.006    0.000 {built-in method _abc._abc_instancecheck}
  412/339    0.000    0.000    0.006    0.000 typing.py:306(inner)
       62    0.000    0.000    0.006    0.000 ticker.py:2138(__call__)
5746/5696    0.001    0.000    0.006    0.000 transforms.py:2377(_invalidate_internal)
        1    0.000    0.000    0.006    0.006 platform.py:1(<module>)
       94    0.000    0.000    0.006    0.000 __init__.py:1391(_preprocess_data)
        1    0.000    0.000    0.006    0.006 image.py:1(<module>)
     5766    0.001    0.000    0.006    0.000 colors.py:953(copy)
        1    0.000    0.000    0.006    0.006 backend_bases.py:2645(__init__)
    97794    0.006    0.000    0.006    0.000 {method 'startswith' of 'str' objects}
     2822    0.003    0.000    0.006    0.000 _base.py:852(_request_autoscale_view)
    11554    0.001    0.000    0.006    0.000 {built-in method builtins.setattr}
     8394    0.002    0.000    0.006    0.000 core.py:3526(mask)
    39176    0.006    0.000    0.006    0.000 core.py:3417(dtype)
       10    0.000    0.000    0.006    0.001 axis.py:469(__init__)
       10    0.000    0.000    0.006    0.001 axis.py:412(__init__)
        1    0.000    0.000    0.006    0.006 category.py:1(<module>)
     8478    0.004    0.000    0.006    0.000 cbook.py:2309(_unpack_to_numpy)
      954    0.000    0.000    0.006    0.000 artist.py:1542(is_alias)
      200    0.000    0.000    0.006    0.000 thread.py:180(_adjust_thread_count)
     1552    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       62    0.000    0.000    0.006    0.000 ticker.py:2142(tick_values)
     6292    0.003    0.000    0.006    0.000 transforms.py:1849(transform_affine)
     1593    0.006    0.000    0.006    0.000 {built-in method posix.stat}
        1    0.006    0.006    0.006    0.006 backend_macosx.py:116(__init__)
     2821    0.001    0.000    0.006    0.000 _collections_abc.py:828(__contains__)
     2946    0.002    0.000    0.006    0.000 artist.py:730(set_figure)
       63    0.006    0.000    0.006    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
 1100/215    0.003    0.000    0.006    0.000 sre_compile.py:87(_compile)
    13877    0.005    0.000    0.006    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.006    0.006 textpath.py:1(<module>)
     6273    0.005    0.000    0.005    0.000 contextlib.py:102(__init__)
     2934    0.002    0.000    0.005    0.000 artist.py:437(set_transform)
     8394    0.003    0.000    0.005    0.000 collections.py:216(get_offset_transform)
    20317    0.005    0.000    0.005    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.005    0.005 scale.py:1(<module>)
        3    0.000    0.000    0.005    0.002 patches.py:2211(__init_subclass__)
    14318    0.004    0.000    0.005    0.000 artist.py:450(get_transform)
        1    0.000    0.000    0.005    0.005 numeric.py:1(<module>)
        6    0.000    0.000    0.005    0.001 patches.py:2253(pprint_styles)
       62    0.001    0.000    0.005    0.000 ticker.py:2077(_raw_ticks)
    14025    0.004    0.000    0.005    0.000 core.py:587(filled)
    54391    0.005    0.000    0.005    0.000 transforms.py:1929(get_matrix)
    11192    0.003    0.000    0.005    0.000 collections.py:789(get_edgecolor)
        1    0.000    0.000    0.005    0.005 axis3d.py:1(<module>)
     5766    0.003    0.000    0.005    0.000 colors.py:771(__copy__)
     3411    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
      212    0.000    0.000    0.005    0.000 threading.py:288(wait)
    58360    0.005    0.000    0.005    0.000 artist.py:293(axes)
        2    0.000    0.000    0.005    0.002 axis.py:882(clear)
     8550    0.005    0.000    0.005    0.000 cbook.py:181(__init__)
        1    0.000    0.000    0.005    0.005 pathlib.py:1(<module>)
     8582    0.005    0.000    0.005    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.005    0.001 patches.py:2257(<listcomp>)
      154    0.000    0.000    0.005    0.000 markers.py:225(__init__)
      277    0.000    0.000    0.005    0.000 artist.py:147(<lambda>)
       12    0.000    0.000    0.005    0.000 threading.py:916(start)
     4252    0.002    0.000    0.005    0.000 artist.py:1555(aliased_name)
     2816    0.002    0.000    0.005    0.000 cbook.py:110(_weak_or_strong_ref)
        1    0.000    0.000    0.005    0.005 Image.py:315(preinit)
      325    0.000    0.000    0.005    0.000 figure.py:2761(_set_dpi)
       12    0.000    0.000    0.005    0.000 _base.py:539(<listcomp>)
    16788    0.003    0.000    0.005    0.000 artist.py:267(<genexpr>)
       24    0.000    0.000    0.005    0.000 _base.py:532(<genexpr>)
      277    0.000    0.000    0.005    0.000 artist.py:1223(set)
       12    0.000    0.000    0.005    0.000 _base.py:342(_makeline)
       31    0.000    0.000    0.005    0.000 axis.py:1497(get_minorticklocs)
       12    0.000    0.000    0.005    0.000 threading.py:589(wait)
        2    0.000    0.000    0.004    0.002 axis.py:794(_set_scale)
16375/16366    0.004    0.000    0.004    0.000 {method 'join' of 'str' objects}
        2    0.000    0.000    0.004    0.002 scale.py:103(set_default_locators_and_formatters)
     2798    0.003    0.000    0.004    0.000 colors.py:1222(__init__)
        1    0.000    0.000    0.004    0.004 _parser.py:1(<module>)
        3    0.000    0.000    0.004    0.001 transforms.py:1966(clear)
      154    0.000    0.000    0.004    0.000 markers.py:306(_set_marker)
        1    0.000    0.000    0.004    0.004 ticker.py:1(<module>)
        2    0.000    0.000    0.004    0.002 ticker.py:425(__init__)
        2    0.000    0.000    0.004    0.002 ticker.py:537(set_useMathText)
      374    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
       14    0.000    0.000    0.004    0.000 axis.py:1576(_copy_tick_props)
      938    0.003    0.000    0.004    0.000 inspect.py:2920(__init__)
     2798    0.001    0.000    0.004    0.000 collections.py:435(set_pickradius)
        1    0.000    0.000    0.004    0.004 quiver.py:1(<module>)
     8394    0.003    0.000    0.004    0.000 core.py:3445(__setmask__)
    77858    0.004    0.000    0.004    0.000 {method 'lstrip' of 'str' objects}
     8394    0.002    0.000    0.004    0.000 collections.py:562(get_offsets)
    18736    0.004    0.000    0.004    0.000 {method 'match' of 're.Pattern' objects}
2824/2823    0.004    0.000    0.004    0.000 transforms.py:368(bounds)
      134    0.004    0.000    0.004    0.000 {method 'astype' of 'numpy.ndarray' objects}
     5664    0.001    0.000    0.004    0.000 artist.py:625(get_snap)
        7    0.000    0.000    0.004    0.001 _base.py:1126(_set_position)
      132    0.000    0.000    0.004    0.000 lines.py:647(set_data)
        1    0.000    0.000    0.004    0.004 figure.py:1315(subplots_adjust)
       42    0.000    0.000    0.004    0.000 lines.py:1336(update_from)
        9    0.000    0.000    0.004    0.000 transforms.py:1054(set)
        1    0.000    0.000    0.004    0.004 helpers.py:1(<module>)
    26559    0.004    0.000    0.004    0.000 transforms.py:1036(get_points)
       48    0.000    0.000    0.004    0.000 __init__.py:1347(_add_data_doc)
        1    0.000    0.000    0.004    0.004 subprocess.py:1(<module>)
      6/4    0.000    0.000    0.004    0.001 axis.py:575(__get__)
        1    0.000    0.000    0.004    0.004 cm.py:1(<module>)
        1    0.000    0.000    0.004    0.004 hmac.py:1(<module>)
     5893    0.002    0.000    0.004    0.000 transforms.py:2411(transform_non_affine)
    15233    0.003    0.000    0.004    0.000 {built-in method __new__ of type object at 0x1050a2fe8}
        1    0.003    0.003    0.004    0.004 bedgffHandler.py:4(bedgffHandler)
       31    0.000    0.000    0.004    0.000 axis.py:1493(get_majorticklocs)
       10    0.000    0.000    0.004    0.000 axis.py:944(set_tick_params)
        1    0.000    0.000    0.003    0.003 transforms.py:1(<module>)
     9007    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
  2534/42    0.002    0.000    0.003    0.000 copy.py:128(deepcopy)
       24    0.003    0.000    0.003    0.000 {method '__copy__' of 'numpy.ndarray' objects}
     8394    0.002    0.000    0.003    0.000 core.py:6677(is_masked)
    52041    0.003    0.000    0.003    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.003    0.003 common.py:1(<module>)
   168/42    0.000    0.000    0.003    0.000 copy.py:227(_deepcopy_dict)
    11193    0.003    0.000    0.003    0.000 core.py:1283(_replace_dtype_fields_recursive)
       18    0.000    0.000    0.003    0.000 rcsetup.py:799(validate_cycler)
        1    0.000    0.000    0.003    0.003 common.py:8(pyparsing_common)
     2798    0.002    0.000    0.003    0.000 collections.py:503(set_hatch)
     1554    0.002    0.000    0.003    0.000 font_manager.py:1115(score_family)
    49069    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
     5942    0.001    0.000    0.003    0.000 artist.py:269(convert_xunits)
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
      317    0.000    0.000    0.003    0.000 overrides.py:142(decorator)
        1    0.000    0.000    0.003    0.003 PngImagePlugin.py:1(<module>)
     1188    0.001    0.000    0.003    0.000 copy.py:259(_reconstruct)
     2816    0.003    0.000    0.003    0.000 weakref.py:47(__new__)
    13998    0.003    0.000    0.003    0.000 {built-in method numpy.zeros}
    11226    0.002    0.000    0.003    0.000 transforms.py:1773(__array__)
        2    0.000    0.000    0.003    0.002 _base.py:3157(grid)
        4    0.000    0.000    0.003    0.001 axis.py:1658(grid)
    19592    0.003    0.000    0.003    0.000 axis.py:1755(have_units)
    28352    0.003    0.000    0.003    0.000 __init__.py:78(<genexpr>)
        1    0.000    0.000    0.003    0.003 artist.py:1(<module>)
       19    0.003    0.000    0.003    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
4605/3108    0.001    0.000    0.003    0.000 abc.py:121(__subclasscheck__)
      638    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
        1    0.000    0.000    0.003    0.003 table.py:1(<module>)
       47    0.000    0.000    0.003    0.000 text.py:104(__init__)
    17256    0.003    0.000    0.003    0.000 __init__.py:152(<genexpr>)
     2798    0.002    0.000    0.003    0.000 shape_base.py:139(atleast_3d)
    33949    0.003    0.000    0.003    0.000 multiarray.py:741(dot)
      459    0.000    0.000    0.003    0.000 lines.py:1270(set_xdata)
        3    0.000    0.000    0.003    0.001 backend_agg.py:393(get_renderer)
   110/97    0.000    0.000    0.003    0.000 typing.py:401(__getitem__)
        2    0.003    0.001    0.003    0.001 backend_agg.py:64(__init__)
     7317    0.003    0.000    0.003    0.000 {method 'expandtabs' of 'str' objects}
    18580    0.003    0.000    0.003    0.000 enum.py:678(__new__)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
      256    0.000    0.000    0.003    0.000 typing.py:1016(__init__)
       12    0.000    0.000    0.003    0.000 patches.py:579(draw)
        1    0.000    0.000    0.003    0.003 __init__.py:240(_check_versions)
       55    0.001    0.000    0.003    0.000 {built-in method builtins.eval}
       97    0.000    0.000    0.003    0.000 typing.py:483(Union)
        1    0.000    0.000    0.003    0.003 mathtext.py:1(<module>)
    22455    0.003    0.000    0.003    0.000 {built-in method numpy.seterrobj}
    12869    0.002    0.000    0.003    0.000 cbook.py:1851(_str_equal)
       32    0.000    0.000    0.003    0.000 transforms.py:651(union)
        9    0.000    0.000    0.003    0.000 PngImagePlugin.py:1064(putchunk)
        5    0.000    0.000    0.003    0.001 PngImagePlugin.py:1082(write)
       12    0.000    0.000    0.003    0.000 core.py:1135(parse_string)
        5    0.000    0.000    0.003    0.001 artist.py:350(get_tightbbox)
        2    0.000    0.000    0.002    0.001 shape_base.py:1(<module>)
      504    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.002    0.002 backend_bases.py:1619(_get_renderer)
        1    0.000    0.000    0.002    0.002 cm.py:32(_gen_cmap_registry)
      549    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        1    0.000    0.000    0.002    0.002 legend.py:1(<module>)
        2    0.000    0.000    0.002    0.001 __init__.py:12(__getattr__)
       28    0.002    0.000    0.002    0.000 {method 'write' of '_io.BufferedRandom' objects}
      317    0.000    0.000    0.002    0.000 function_base.py:497(add_newdoc)
        2    0.000    0.000    0.002    0.001 version.py:1(<module>)
    25245    0.002    0.000    0.002    0.000 transforms.py:2119(get_matrix)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
        2    0.000    0.000    0.002    0.001 figure.py:215(_get_draw_artists)
     5938    0.001    0.000    0.002    0.000 artist.py:281(convert_yunits)
    35913    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
      687    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:391(cached)
        1    0.000    0.000    0.002    0.002 backend_tools.py:1(<module>)
       12    0.000    0.000    0.002    0.000 patches.py:530(_draw_paths_with_artist_properties)
4605/3108    0.002    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
       37    0.001    0.000    0.002    0.000 __init__.py:328(namedtuple)
     1554    0.001    0.000    0.002    0.000 font_manager.py:1191(score_weight)
