Distance,B
23446,0.976444
23447,0.976444
23448,0.976445
23449,0.976446
23450,0.976447
23451,0.976448
23452,0.976449
23453,0.976449
23454,0.976450
23455,0.976451
23456,0.976452
23457,0.976453
23458,0.976454
23459,0.976454
23460,0.976455
23461,0.976456
23462,0.976457
23463,0.976458
23464,0.976459
23465,0.976459
23466,0.976460
23467,0.976461
23468,0.976462
23469,0.976463
23470,0.976464
23471,0.976464
23472,0.976465
23473,0.976466
23474,0.976467
23475,0.976468
23476,0.976469
23477,0.976469
23478,0.976470
23479,0.976471
23480,0.976472
23481,0.976473
23482,0.976473
23483,0.976474
23484,0.976475
23485,0.976476
23486,0.976477
23487,0.976478
23488,0.976478
23489,0.976479
23490,0.976480
23491,0.976481
23492,0.976482
23493,0.976483
23494,0.976483
23495,0.976484
23496,0.976485
23497,0.976486
23498,0.976487
23499,0.976488
23500,0.976488
23501,0.976489
23502,0.976490
23503,0.976491
23504,0.976492
23505,0.976493
23506,0.976493
23507,0.976494
23508,0.976495
23509,0.976496
23510,0.976497
23511,0.976497
23512,0.976498
23513,0.976499
23514,0.976500
23515,0.976501
23516,0.976502
23517,0.976502
23518,0.976503
23519,0.976504
23520,0.976505
23521,0.976506
23522,0.976507
23523,0.976507
23524,0.976508
23525,0.976509
23526,0.976510
23527,0.976511
23528,0.976512
23529,0.976512
23530,0.976513
23531,0.976514
23532,0.976515
23533,0.976516
23534,0.976516
23535,0.976517
23536,0.976518
23537,0.976519
23538,0.976520
23539,0.976521
23540,0.976521
23541,0.976522
23542,0.976523
23543,0.976524
23544,0.976525
23545,0.976526
23546,0.976526
23547,0.976527
23548,0.976528
23549,0.976529
23550,0.976530
23551,0.976530
23552,0.976531
23553,0.976532
23554,0.976533
23555,0.976534
23556,0.976535
23557,0.976535
23558,0.976536
23559,0.976537
23560,0.976538
23561,0.976539
23562,0.976540
23563,0.976540
23564,0.976541
23565,0.976542
23566,0.976543
23567,0.976544
23568,0.976544
23569,0.976545
23570,0.976546
23571,0.976547
23572,0.976548
23573,0.976549
23574,0.976549
23575,0.976550
23576,0.976551
23577,0.976552
23578,0.976553
23579,0.976553
23580,0.976554
23581,0.976555
23582,0.976556
23583,0.976557
23584,0.976558
23585,0.976558
23586,0.976559
23587,0.976560
23588,0.976561
23589,0.976562
23590,0.976563
23591,0.976563
23592,0.976564
23593,0.976565
23594,0.976566
23595,0.976567
23596,0.976567
23597,0.976568
23598,0.976569
23599,0.976570
23600,0.976571
23601,0.976572
23602,0.976572
23603,0.976573
23604,0.976574
23605,0.976575
23606,0.976576
23607,0.976576
23608,0.976577
23609,0.976578
23610,0.976579
23611,0.976580
23612,0.976581
23613,0.976581
23614,0.976582
23615,0.976583
23616,0.976584
23617,0.976585
23618,0.976585
23619,0.976586
23620,0.976587
23621,0.976588
23622,0.976589
23623,0.976590
23624,0.976590
23625,0.976591
23626,0.976592
23627,0.976593
23628,0.976594
23629,0.976594
23630,0.976595
23631,0.976596
23632,0.976597
23633,0.976598
23634,0.976599
23635,0.976599
23636,0.976600
23637,0.976601
23638,0.976602
23639,0.976603
23640,0.976603
23641,0.976604
23642,0.976605
23643,0.976606
23644,0.976607
23645,0.976608
23646,0.976608
23647,0.976609
23648,0.976610
23649,0.976611
23650,0.976612
23651,0.976612
23652,0.976613
23653,0.976614
23654,0.976615
23655,0.976616
23656,0.976617
23657,0.976617
23658,0.976618
23659,0.976619
23660,0.976620
23661,0.976621
23662,0.976621
23663,0.976622
23664,0.976623
23665,0.976624
23666,0.976625
23667,0.976625
23668,0.976626
23669,0.976627
23670,0.976628
23671,0.976629
23672,0.976630
23673,0.976630
23674,0.976631
23675,0.976632
23676,0.976633
23677,0.976634
23678,0.976634
23679,0.976635
23680,0.976636
23681,0.976637
23682,0.976638
23683,0.976639
23684,0.976639
23685,0.976640
23686,0.976641
23687,0.976642
23688,0.976643
23689,0.976643
23690,0.976644
23691,0.976645
23692,0.976646
23693,0.976647
23694,0.976647
23695,0.976648
23696,0.976649
23697,0.976650
23698,0.976651
23699,0.976652
23700,0.976652
23701,0.976653
23702,0.976654
23703,0.976655
23704,0.976656
23705,0.976656
23706,0.976657
23707,0.976658
23708,0.976659
23709,0.976660
23710,0.976660
23711,0.976661
23712,0.976662
23713,0.976663
23714,0.976664
23715,0.976665
23716,0.976665
23717,0.976666
23718,0.976667
23719,0.976668
23720,0.976669
23721,0.976669
23722,0.976670
23723,0.976671
23724,0.976672
23725,0.976673
23726,0.976673
23727,0.976674
23728,0.976675
23729,0.976676
23730,0.976677
23731,0.976678
23732,0.976678
23733,0.976679
23734,0.976680
23735,0.976681
23736,0.976682
23737,0.976682
23738,0.976683
23739,0.976684
23740,0.976685
23741,0.976686
23742,0.976686
23743,0.976687
23744,0.976688
23745,0.976689
23746,0.976690
23747,0.976690
23748,0.976691
23749,0.976692
23750,0.976693
23751,0.976694
23752,0.976695
23753,0.976695
23754,0.976696
23755,0.976697
23756,0.976698
23757,0.976699
23758,0.976699
23759,0.976700
23760,0.976701
23761,0.976702
23762,0.976703
23763,0.976703
23764,0.976704
23765,0.976705
23766,0.976706
23767,0.976707
23768,0.976707
23769,0.976708
23770,0.976709
23771,0.976710
23772,0.976711
23773,0.976712
23774,0.976712
23775,0.976713
23776,0.976714
23777,0.976715
23778,0.976716
23779,0.976716
23780,0.976717
23781,0.976718
23782,0.976719
23783,0.976720
23784,0.976720
23785,0.976721
23786,0.976722
23787,0.976723
23788,0.976724
23789,0.976724
23790,0.976725
23791,0.976726
23792,0.976727
23793,0.976728
23794,0.976728
23795,0.976729
23796,0.976730
23797,0.976731
23798,0.976732
23799,0.976732
23800,0.976733
23801,0.976734
23802,0.976735
23803,0.976736
23804,0.976737
23805,0.976737
23806,0.976738
23807,0.976739
23808,0.976740
23809,0.976741
23810,0.976741
23811,0.976742
23812,0.976743
23813,0.976744
23814,0.976745
23815,0.976745
23816,0.976746
23817,0.976747
23818,0.976748
23819,0.976749
23820,0.976749
23821,0.976750
23822,0.976751
23823,0.976752
23824,0.976753
23825,0.976753
23826,0.976754
23827,0.976755
23828,0.976756
23829,0.976757
23830,0.976757
23831,0.976758
23832,0.976759
23833,0.976760
23834,0.976761
23835,0.976761
23836,0.976762
23837,0.976763
23838,0.976764
23839,0.976765
23840,0.976765
23841,0.976766
23842,0.976767
23843,0.976768
23844,0.976769
23845,0.976769
23846,0.976770
23847,0.976771
23848,0.976772
23849,0.976773
23850,0.976773
23851,0.976774
23852,0.976775
23853,0.976776
23854,0.976777
23855,0.976778
23856,0.976778
23857,0.976779
23858,0.976780
23859,0.976781
23860,0.976782
23861,0.976782
23862,0.976783
23863,0.976784
23864,0.976785
23865,0.976786
23866,0.976786
23867,0.976787
23868,0.976788
23869,0.976789
23870,0.976790
23871,0.976790
23872,0.976791
23873,0.976792
23874,0.976793
23875,0.976794
23876,0.976794
23877,0.976795
23878,0.976796
23879,0.976797
23880,0.976798
23881,0.976798
23882,0.976799
23883,0.976800
23884,0.976801
23885,0.976802
23886,0.976802
23887,0.976803
23888,0.976804
23889,0.976805
23890,0.976806
23891,0.976806
23892,0.976807
23893,0.976808
23894,0.976809
23895,0.976810
23896,0.976810
23897,0.976811
23898,0.976812
23899,0.976813
23900,0.976814
23901,0.976814
23902,0.976815
23903,0.976816
23904,0.976817
23905,0.976818
23906,0.976818
23907,0.976819
23908,0.976820
23909,0.976821
23910,0.976822
23911,0.976822
23912,0.976823
23913,0.976824
23914,0.976825
23915,0.976826
23916,0.976826
23917,0.976827
23918,0.976828
23919,0.976829
23920,0.976829
23921,0.976830
23922,0.976831
23923,0.976832
23924,0.976833
23925,0.976833
23926,0.976834
23927,0.976835
23928,0.976836
23929,0.976837
23930,0.976837
23931,0.976838
23932,0.976839
23933,0.976840
23934,0.976841
23935,0.976841
23936,0.976842
23937,0.976843
23938,0.976844
23939,0.976845
23940,0.976845
23941,0.976846
23942,0.976847
23943,0.976848
23944,0.976849
23945,0.976849
23946,0.976850
23947,0.976851
23948,0.976852
23949,0.976853
23950,0.976853
23951,0.976854
23952,0.976855
23953,0.976856
23954,0.976857
23955,0.976857
23956,0.976858
23957,0.976859
23958,0.976860
23959,0.976861
23960,0.976861
23961,0.976862
23962,0.976863
23963,0.976864
23964,0.976865
23965,0.976865
23966,0.976866
23967,0.976867
23968,0.976868
23969,0.976868
23970,0.976869
23971,0.976870
23972,0.976871
23973,0.976872
23974,0.976872
23975,0.976873
23976,0.976874
23977,0.976875
23978,0.976876
23979,0.976876
23980,0.976877
23981,0.976878
23982,0.976879
23983,0.976880
23984,0.976880
23985,0.976881
23986,0.976882
23987,0.976883
23988,0.976884
23989,0.976884
23990,0.976885
23991,0.976886
23992,0.976887
23993,0.976888
23994,0.976888
23995,0.976889
23996,0.976890
23997,0.976891
23998,0.976892
23999,0.976892
24000,0.976893
24001,0.976894
24002,0.976895
24003,0.976895
24004,0.976896
24005,0.976897
24006,0.976898
24007,0.976899
24008,0.976899
24009,0.976900
24010,0.976901
24011,0.976902
24012,0.976903
24013,0.976903
24014,0.976904
24015,0.976905
24016,0.976906
24017,0.976907
24018,0.976907
24019,0.976908
24020,0.976909
24021,0.976910
24022,0.976911
24023,0.976911
24024,0.976912
24025,0.976913
24026,0.976914
24027,0.976914
24028,0.976915
24029,0.976916
24030,0.976917
24031,0.976918
24032,0.976918
24033,0.976919
24034,0.976920
24035,0.976921
24036,0.976922
24037,0.976922
24038,0.976923
24039,0.976924
24040,0.976925
24041,0.976926
24042,0.976926
24043,0.976927
24044,0.976928
24045,0.976929
24046,0.976929
24047,0.976930
24048,0.976931
24049,0.976932
24050,0.976933
24051,0.976933
24052,0.976934
24053,0.976935
24054,0.976936
24055,0.976937
24056,0.976937
24057,0.976938
24058,0.976939
24059,0.976940
24060,0.976941
24061,0.976941
24062,0.976942
24063,0.976943
24064,0.976944
24065,0.976944
24066,0.976945
24067,0.976946
24068,0.976947
24069,0.976948
24070,0.976948
24071,0.976949
24072,0.976950
24073,0.976951
24074,0.976952
24075,0.976952
24076,0.976953
24077,0.976954
24078,0.976955
24079,0.976955
24080,0.976956
24081,0.976957
24082,0.976958
24083,0.976959
24084,0.976959
24085,0.976960
24086,0.976961
24087,0.976962
24088,0.976963
24089,0.976963
24090,0.976964
24091,0.976965
24092,0.976966
24093,0.976966
24094,0.976967
24095,0.976968
24096,0.976969
24097,0.976970
24098,0.976970
24099,0.976971
24100,0.976972
24101,0.976973
24102,0.976974
24103,0.976974
24104,0.976975
24105,0.976976
24106,0.976977
24107,0.976977
24108,0.976978
24109,0.976979
24110,0.976980
24111,0.976981
24112,0.976981
24113,0.976982
24114,0.976983
24115,0.976984
24116,0.976985
24117,0.976985
24118,0.976986
24119,0.976987
24120,0.976988
24121,0.976988
24122,0.976989
24123,0.976990
24124,0.976991
24125,0.976992
24126,0.976992
24127,0.976993
24128,0.976994
24129,0.976995
24130,0.976996
24131,0.976996
24132,0.976997
24133,0.976998
24134,0.976999
24135,0.976999
24136,0.977000
24137,0.977001
24138,0.977002
24139,0.977003
24140,0.977003
24141,0.977004
24142,0.977005
24143,0.977006
24144,0.977006
24145,0.977007
24146,0.977008
24147,0.977009
24148,0.977010
24149,0.977010
24150,0.977011
24151,0.977012
24152,0.977013
24153,0.977014
24154,0.977014
24155,0.977015
24156,0.977016
24157,0.977017
24158,0.977017
24159,0.977018
24160,0.977019
24161,0.977020
24162,0.977021
24163,0.977021
24164,0.977022
24165,0.977023
24166,0.977024
24167,0.977024
24168,0.977025
24169,0.977026
24170,0.977027
24171,0.977028
24172,0.977028
24173,0.977029
24174,0.977030
24175,0.977031
24176,0.977031
24177,0.977032
24178,0.977033
24179,0.977034
24180,0.977035
24181,0.977035
24182,0.977036
24183,0.977037
24184,0.977038
24185,0.977039
24186,0.977039
24187,0.977040
24188,0.977041
24189,0.977042
24190,0.977042
24191,0.977043
24192,0.977044
24193,0.977045
24194,0.977046
24195,0.977046
24196,0.977047
24197,0.977048
24198,0.977049
24199,0.977049
24200,0.977050
24201,0.977051
24202,0.977052
24203,0.977053
24204,0.977053
24205,0.977054
24206,0.977055
24207,0.977056
24208,0.977056
24209,0.977057
24210,0.977058
24211,0.977059
24212,0.977060
24213,0.977060
24214,0.977061
24215,0.977062
24216,0.977063
24217,0.977063
24218,0.977064
24219,0.977065
24220,0.977066
24221,0.977067
24222,0.977067
24223,0.977068
24224,0.977069
24225,0.977070
24226,0.977070
24227,0.977071
24228,0.977072
24229,0.977073
24230,0.977074
24231,0.977074
24232,0.977075
24233,0.977076
24234,0.977077
24235,0.977077
24236,0.977078
24237,0.977079
24238,0.977080
24239,0.977081
24240,0.977081
24241,0.977082
24242,0.977083
24243,0.977084
24244,0.977084
24245,0.977085
24246,0.977086
24247,0.977087
24248,0.977088
24249,0.977088
24250,0.977089
24251,0.977090
24252,0.977091
24253,0.977091
24254,0.977092
24255,0.977093
24256,0.977094
24257,0.977095
24258,0.977095
24259,0.977096
24260,0.977097
24261,0.977098
24262,0.977098
24263,0.977099
24264,0.977100
24265,0.977101
24266,0.977101
24267,0.977102
24268,0.977103
24269,0.977104
24270,0.977105
24271,0.977105
24272,0.977106
24273,0.977107
24274,0.977108
24275,0.977108
24276,0.977109
24277,0.977110
24278,0.977111
24279,0.977112
24280,0.977112
24281,0.977113
24282,0.977114
24283,0.977115
24284,0.977115
24285,0.977116
24286,0.977117
24287,0.977118
24288,0.977119
24289,0.977119
24290,0.977120
24291,0.977121
24292,0.977122
24293,0.977122
24294,0.977123
24295,0.977124
24296,0.977125
24297,0.977125
24298,0.977126
24299,0.977127
24300,0.977128
24301,0.977129
24302,0.977129
24303,0.977130
24304,0.977131
24305,0.977132
24306,0.977132
24307,0.977133
24308,0.977134
24309,0.977135
24310,0.977136
24311,0.977136
24312,0.977137
24313,0.977138
24314,0.977139
24315,0.977139
24316,0.977140
24317,0.977141
24318,0.977142
24319,0.977142
24320,0.977143
24321,0.977144
24322,0.977145
24323,0.977146
24324,0.977146
24325,0.977147
24326,0.977148
24327,0.977149
24328,0.977149
24329,0.977150
24330,0.977151
24331,0.977152
24332,0.977152
24333,0.977153
24334,0.977154
24335,0.977155
24336,0.977156
24337,0.977156
24338,0.977157
24339,0.977158
24340,0.977159
24341,0.977159
24342,0.977160
24343,0.977161
24344,0.977162
24345,0.977162
24346,0.977163
24347,0.977164
24348,0.977165
24349,0.977166
24350,0.977166
24351,0.977167
24352,0.977168
24353,0.977169
24354,0.977169
24355,0.977170
24356,0.977171
24357,0.977172
24358,0.977172
24359,0.977173
24360,0.977174
24361,0.977175
24362,0.977176
24363,0.977176
24364,0.977177
24365,0.977178
24366,0.977179
24367,0.977179
24368,0.977180
24369,0.977181
24370,0.977182
24371,0.977182
24372,0.977183
24373,0.977184
24374,0.977185
24375,0.977186
24376,0.977186
24377,0.977187
24378,0.977188
24379,0.977189
24380,0.977189
24381,0.977190
24382,0.977191
24383,0.977192
24384,0.977192
24385,0.977193
24386,0.977194
24387,0.977195
24388,0.977196
24389,0.977196
24390,0.977197
24391,0.977198
24392,0.977199
24393,0.977199
24394,0.977200
24395,0.977201
24396,0.977202
24397,0.977202
24398,0.977203
24399,0.977204
24400,0.977205
24401,0.977205
24402,0.977206
24403,0.977207
24404,0.977208
24405,0.977209
24406,0.977209
24407,0.977210
24408,0.977211
24409,0.977212
24410,0.977212
24411,0.977213
24412,0.977214
24413,0.977215
24414,0.977215
24415,0.977216
24416,0.977217
24417,0.977218
24418,0.977218
24419,0.977219
24420,0.977220
24421,0.977221
24422,0.977222
24423,0.977222
24424,0.977223
24425,0.977224
24426,0.977225
24427,0.977225
24428,0.977226
24429,0.977227
24430,0.977228
24431,0.977228
24432,0.977229
24433,0.977230
24434,0.977231
24435,0.977231
24436,0.977232
24437,0.977233
24438,0.977234
24439,0.977235
24440,0.977235
24441,0.977236
24442,0.977237
24443,0.977238
24444,0.977238
24445,0.977239
24446,0.977240
24447,0.977241
24448,0.977241
24449,0.977242
24450,0.977243
24451,0.977244
24452,0.977244
24453,0.977245
24454,0.977246
24455,0.977247
24456,0.977247
24457,0.977248
24458,0.977249
24459,0.977250
24460,0.977251
24461,0.977251
24462,0.977252
24463,0.977253
24464,0.977254
24465,0.977254
24466,0.977255
24467,0.977256
24468,0.977257
24469,0.977257
24470,0.977258
24471,0.977259
24472,0.977260
24473,0.977260
24474,0.977261
24475,0.977262
24476,0.977263
24477,0.977263
24478,0.977264
24479,0.977265
24480,0.977266
24481,0.977267
24482,0.977267
24483,0.977268
24484,0.977269
24485,0.977270
24486,0.977270
24487,0.977271
24488,0.977272
24489,0.977273
24490,0.977273
24491,0.977274
24492,0.977275
24493,0.977276
24494,0.977276
24495,0.977277
24496,0.977278
24497,0.977279
24498,0.977279
24499,0.977280
24500,0.977281
24501,0.977282
24502,0.977283
24503,0.977283
24504,0.977284
24505,0.977285
24506,0.977286
24507,0.977286
24508,0.977287
24509,0.977288
24510,0.977289
24511,0.977289
24512,0.977290
24513,0.977291
24514,0.977292
24515,0.977292
24516,0.977293
24517,0.977294
24518,0.977295
24519,0.977295
24520,0.977296
24521,0.977297
24522,0.977298
24523,0.977298
24524,0.977299
24525,0.977300
24526,0.977301
24527,0.977301
24528,0.977302
24529,0.977303
24530,0.977304
24531,0.977305
24532,0.977305
24533,0.977306
24534,0.977307
24535,0.977308
24536,0.977308
24537,0.977309
24538,0.977310
24539,0.977311
24540,0.977311
24541,0.977312
24542,0.977313
24543,0.977314
24544,0.977314
24545,0.977315
24546,0.977316
24547,0.977317
24548,0.977317
24549,0.977318
24550,0.977319
24551,0.977320
24552,0.977320
24553,0.977321
24554,0.977322
24555,0.977323
24556,0.977323
24557,0.977324
24558,0.977325
24559,0.977326
24560,0.977326
24561,0.977327
24562,0.977328
24563,0.977329
24564,0.977329
24565,0.977330
24566,0.977331
24567,0.977332
24568,0.977332
24569,0.977333
24570,0.977334
24571,0.977335
24572,0.977336
24573,0.977336
24574,0.977337
24575,0.977338
24576,0.977339
24577,0.977339
24578,0.977340
24579,0.977341
24580,0.977342
24581,0.977342
24582,0.977343
24583,0.977344
24584,0.977345
24585,0.977345
24586,0.977346
24587,0.977347
24588,0.977348
24589,0.977348
24590,0.977349
24591,0.977350
24592,0.977351
24593,0.977351
24594,0.977352
24595,0.977353
24596,0.977354
24597,0.977354
24598,0.977355
24599,0.977356
24600,0.977357
24601,0.977357
24602,0.977358
24603,0.977359
24604,0.977360
24605,0.977360
24606,0.977361
24607,0.977362
24608,0.977363
24609,0.977363
24610,0.977364
24611,0.977365
24612,0.977366
24613,0.977366
24614,0.977367
24615,0.977368
24616,0.977369
24617,0.977369
24618,0.977370
24619,0.977371
24620,0.977372
24621,0.977372
24622,0.977373
24623,0.977374
24624,0.977375
24625,0.977375
24626,0.977376
24627,0.977377
24628,0.977378
24629,0.977378
24630,0.977379
24631,0.977380
24632,0.977381
24633,0.977381
24634,0.977382
24635,0.977383
24636,0.977384
24637,0.977384
24638,0.977385
24639,0.977386
24640,0.977387
24641,0.977387
24642,0.977388
24643,0.977389
24644,0.977390
24645,0.977390
24646,0.977391
24647,0.977392
24648,0.977393
24649,0.977393
24650,0.977394
24651,0.977395
24652,0.977396
24653,0.977396
24654,0.977397
24655,0.977398
24656,0.977399
24657,0.977399
24658,0.977400
24659,0.977401
24660,0.977402
24661,0.977402
24662,0.977403
24663,0.977404
24664,0.977405
24665,0.977405
24666,0.977406
24667,0.977407
24668,0.977408
24669,0.977408
24670,0.977409
24671,0.977410
24672,0.977411
24673,0.977411
24674,0.977412
24675,0.977413
24676,0.977414
24677,0.977414
24678,0.977415
24679,0.977416
24680,0.977417
24681,0.977417
24682,0.977418
24683,0.977419
24684,0.977420
24685,0.977420
24686,0.977421
24687,0.977422
24688,0.977423
24689,0.977423
24690,0.977424
24691,0.977425
24692,0.977426
24693,0.977426
24694,0.977427
24695,0.977428
24696,0.977429
24697,0.977429
24698,0.977430
24699,0.977431
24700,0.977432
24701,0.977432
24702,0.977433
24703,0.977434
24704,0.977435
24705,0.977435
24706,0.977436
24707,0.977437
24708,0.977438
24709,0.977438
24710,0.977439
24711,0.977440
24712,0.977441
24713,0.977441
24714,0.977442
24715,0.977443
24716,0.977444
24717,0.977444
24718,0.977445
24719,0.977446
24720,0.977447
24721,0.977447
24722,0.977448
24723,0.977449
24724,0.977450
24725,0.977450
24726,0.977451
24727,0.977452
24728,0.977453
24729,0.977453
24730,0.977454
24731,0.977455
24732,0.977456
24733,0.977456
24734,0.977457
24735,0.977458
24736,0.977459
24737,0.977459
24738,0.977460
24739,0.977461
24740,0.977461
24741,0.977462
24742,0.977463
24743,0.977464
24744,0.977464
24745,0.977465
24746,0.977466
24747,0.977467
24748,0.977467
24749,0.977468
24750,0.977469
24751,0.977470
24752,0.977470
24753,0.977471
24754,0.977472
24755,0.977473
24756,0.977473
24757,0.977474
24758,0.977475
24759,0.977476
24760,0.977476
24761,0.977477
24762,0.977478
24763,0.977479
24764,0.977479
24765,0.977480
24766,0.977481
24767,0.977482
24768,0.977482
24769,0.977483
24770,0.977484
24771,0.977485
24772,0.977485
24773,0.977486
24774,0.977487
24775,0.977488
24776,0.977488
24777,0.977489
24778,0.977490
24779,0.977490
24780,0.977491
24781,0.977492
24782,0.977493
24783,0.977493
24784,0.977494
24785,0.977495
24786,0.977496
24787,0.977496
24788,0.977497
24789,0.977498
24790,0.977499
24791,0.977499
24792,0.977500
24793,0.977501
24794,0.977502
24795,0.977502
24796,0.977503
24797,0.977504
24798,0.977505
24799,0.977505
24800,0.977506
24801,0.977507
24802,0.977508
24803,0.977508
24804,0.977509
24805,0.977510
24806,0.977511
24807,0.977511
24808,0.977512
24809,0.977513
24810,0.977513
24811,0.977514
24812,0.977515
24813,0.977516
24814,0.977516
24815,0.977517
24816,0.977518
24817,0.977519
24818,0.977519
24819,0.977520
24820,0.977521
24821,0.977522
24822,0.977522
24823,0.977523
24824,0.977524
24825,0.977525
24826,0.977525
24827,0.977526
24828,0.977527
24829,0.977528
24830,0.977528
24831,0.977529
24832,0.977530
24833,0.977530
24834,0.977531
24835,0.977532
24836,0.977533
24837,0.977533
24838,0.977534
24839,0.977535
24840,0.977536
24841,0.977536
24842,0.977537
24843,0.977538
24844,0.977539
24845,0.977539
24846,0.977540
24847,0.977541
24848,0.977542
24849,0.977542
24850,0.977543
24851,0.977544
24852,0.977545
24853,0.977545
24854,0.977546
24855,0.977547
24856,0.977547
24857,0.977548
24858,0.977549
24859,0.977550
24860,0.977550
24861,0.977551
24862,0.977552
24863,0.977553
24864,0.977553
24865,0.977554
24866,0.977555
24867,0.977556
24868,0.977556
24869,0.977557
24870,0.977558
24871,0.977559
24872,0.977559
24873,0.977560
24874,0.977561
24875,0.977561
24876,0.977562
24877,0.977563
24878,0.977564
24879,0.977564
24880,0.977565
24881,0.977566
24882,0.977567
24883,0.977567
24884,0.977568
24885,0.977569
24886,0.977570
24887,0.977570
24888,0.977571
24889,0.977572
24890,0.977573
24891,0.977573
24892,0.977574
24893,0.977575
24894,0.977575
24895,0.977576
24896,0.977577
24897,0.977578
24898,0.977578
24899,0.977579
24900,0.977580
24901,0.977581
24902,0.977581
24903,0.977582
24904,0.977583
24905,0.977584
24906,0.977584
24907,0.977585
24908,0.977586
24909,0.977586
24910,0.977587
24911,0.977588
24912,0.977589
24913,0.977589
24914,0.977590
24915,0.977591
24916,0.977592
24917,0.977592
24918,0.977593
24919,0.977594
24920,0.977595
24921,0.977595
24922,0.977596
24923,0.977597
24924,0.977597
24925,0.977598
24926,0.977599
24927,0.977600
24928,0.977600
24929,0.977601
24930,0.977602
24931,0.977603
24932,0.977603
24933,0.977604
24934,0.977605
24935,0.977606
24936,0.977606
24937,0.977607
24938,0.977608
24939,0.977608
24940,0.977609
24941,0.977610
24942,0.977611
24943,0.977611
24944,0.977612
24945,0.977613
24946,0.977614
24947,0.977614
24948,0.977615
24949,0.977616
24950,0.977617
24951,0.977617
24952,0.977618
24953,0.977619
24954,0.977619
24955,0.977620
24956,0.977621
24957,0.977622
24958,0.977622
24959,0.977623
24960,0.977624
24961,0.977625
24962,0.977625
24963,0.977626
24964,0.977627
24965,0.977628
24966,0.977628
24967,0.977629
24968,0.977630
24969,0.977630
24970,0.977631
24971,0.977632
24972,0.977633
24973,0.977633
24974,0.977634
24975,0.977635
24976,0.977636
24977,0.977636
24978,0.977637
24979,0.977638
24980,0.977638
24981,0.977639
24982,0.977640
24983,0.977641
24984,0.977641
24985,0.977642
24986,0.977643
24987,0.977644
24988,0.977644
24989,0.977645
24990,0.977646
24991,0.977647
24992,0.977647
24993,0.977648
24994,0.977649
24995,0.977649
24996,0.977650
24997,0.977651
24998,0.977652
24999,0.977652
25000,0.977653
25001,0.977654
25002,0.977655
25003,0.977655
25004,0.977656
25005,0.977657
25006,0.977657
25007,0.977658
25008,0.977659
25009,0.977660
25010,0.977660
25011,0.977661
25012,0.977662
25013,0.977663
25014,0.977663
25015,0.977664
25016,0.977665
25017,0.977665
25018,0.977666
25019,0.977667
25020,0.977668
25021,0.977668
25022,0.977669
25023,0.977670
25024,0.977671
25025,0.977671
25026,0.977672
25027,0.977673
25028,0.977673
25029,0.977674
25030,0.977675
25031,0.977676
25032,0.977676
25033,0.977677
25034,0.977678
25035,0.977679
25036,0.977679
25037,0.977680
25038,0.977681
25039,0.977681
25040,0.977682
25041,0.977683
25042,0.977684
25043,0.977684
25044,0.977685
25045,0.977686
25046,0.977687
25047,0.977687
25048,0.977688
25049,0.977689
25050,0.977689
25051,0.977690
25052,0.977691
25053,0.977692
25054,0.977692
25055,0.977693
25056,0.977694
25057,0.977695
25058,0.977695
25059,0.977696
25060,0.977697
25061,0.977697
25062,0.977698
25063,0.977699
25064,0.977700
25065,0.977700
25066,0.977701
25067,0.977702
25068,0.977703
25069,0.977703
25070,0.977704
25071,0.977705
25072,0.977705
25073,0.977706
25074,0.977707
25075,0.977708
25076,0.977708
25077,0.977709
25078,0.977710
25079,0.977710
25080,0.977711
25081,0.977712
25082,0.977713
25083,0.977713
25084,0.977714
25085,0.977715
25086,0.977716
25087,0.977716
25088,0.977717
25089,0.977718
25090,0.977718
25091,0.977719
25092,0.977720
25093,0.977721
25094,0.977721
25095,0.977722
25096,0.977723
25097,0.977724
25098,0.977724
25099,0.977725
25100,0.977726
25101,0.977726
25102,0.977727
25103,0.977728
25104,0.977729
25105,0.977729
25106,0.977730
25107,0.977731
25108,0.977731
25109,0.977732
25110,0.977733
25111,0.977734
25112,0.977734
25113,0.977735
25114,0.977736
25115,0.977737
25116,0.977737
25117,0.977738
25118,0.977739
25119,0.977739
25120,0.977740
25121,0.977741
25122,0.977742
25123,0.977742
25124,0.977743
25125,0.977744
25126,0.977744
25127,0.977745
25128,0.977746
25129,0.977747
25130,0.977747
25131,0.977748
25132,0.977749
25133,0.977749
25134,0.977750
25135,0.977751
25136,0.977752
25137,0.977752
25138,0.977753
25139,0.977754
25140,0.977755
25141,0.977755
25142,0.977756
25143,0.977757
25144,0.977757
25145,0.977758
25146,0.977759
25147,0.977760
25148,0.977760
25149,0.977761
25150,0.977762
25151,0.977762
25152,0.977763
25153,0.977764
25154,0.977765
25155,0.977765
25156,0.977766
25157,0.977767
25158,0.977768
25159,0.977768
25160,0.977769
25161,0.977770
25162,0.977770
25163,0.977771
25164,0.977772
25165,0.977773
25166,0.977773
25167,0.977774
25168,0.977775
25169,0.977775
25170,0.977776
25171,0.977777
25172,0.977778
25173,0.977778
25174,0.977779
25175,0.977780
25176,0.977780
25177,0.977781
25178,0.977782
25179,0.977783
25180,0.977783
25181,0.977784
25182,0.977785
25183,0.977785
25184,0.977786
25185,0.977787
25186,0.977788
25187,0.977788
25188,0.977789
25189,0.977790
25190,0.977791
25191,0.977791
25192,0.977792
25193,0.977793
25194,0.977793
